Folder Path,Title,Version Name,Version Date,External Key,Folder ID,Doc ID,Doc Code,Web Viewer URL,Processing Status,Processing Message
"Main Folder/IES Lighting Library/Z_Deprecated Standards Archive","LM-49-20","Version: 1",06/29/2026 19:06:35,,22cde7b7-24b4-4bac-96a0-54d7718c57f4,3451e45d-399f-4df8-8261-611e3effdbc5,0000-2E4F-3A93BD-006566A6,"https://view.protectedpdf.com/YjHXvu",Completed,Processing completed successfully
"Main Folder/IES Lighting Library/Z_Deprecated Standards Archive","LM-50-13_final","Version: 1",06/29/2026 19:06:35,,22cde7b7-24b4-4bac-96a0-54d7718c57f4,3f84dfed-23b0-40fb-b5d0-602033aaeb7d,0000-2E4F-3A93BF-006566A8,"https://view.protectedpdf.com/FzHCXM",Completed,Processing completed successfully
"Main Folder/IES Lighting Library/Z_Deprecated Standards Archive","LM-51-20","Version: 1",06/29/2026 19:06:36,,22cde7b7-24b4-4bac-96a0-54d7718c57f4,5ced7c72-f52b-46d6-b70c-eb7ae65ab235,0000-2E4F-3A93C0-006566A9,"https://view.protectedpdf.com/NxWtvP",Completed,Processing completed successfully
"Main Folder/IES Lighting Library/Z_Deprecated Standards Archive","LM-52-03 FINAL","Version: 1",06/29/2026 19:06:36,,22cde7b7-24b4-4bac-96a0-54d7718c57f4,02e86592-29fd-4fce-aa6f-2cbf810c6be6,0000-2E4F-3A93C1-006566AA,"https://view.protectedpdf.com/dXW4Tf",Completed,Processing completed successfully
"Main Folder/IES Lighting Library/Z_Deprecated Standards Archive","LM-54-12_FINAL","Version: 1",06/29/2026 19:06:36,,22cde7b7-24b4-4bac-96a0-54d7718c57f4,1a8373bf-771c-462c-b6dd-66324d8f4c2a,0000-2E4F-3A93C2-006566AB,"https://view.protectedpdf.com/4YbHZz",Completed,Processing completed successfully
"Main Folder/IES Lighting Library/Z_Deprecated Standards Archive","LM-58-13_FINAL","Version: 1",06/29/2026 19:06:36,,22cde7b7-24b4-4bac-96a0-54d7718c57f4,7961333b-498e-49df-bae7-a17614d1cc16,0000-2E4F-3A93C3-006566AC,"https://view.protectedpdf.com/BY2yYK",Completed,Processing completed successfully
"Main Folder/IES Lighting Library/Z_Deprecated Standards Archive","LM-61-06","Version: 1",06/29/2026 19:06:36,,22cde7b7-24b4-4bac-96a0-54d7718c57f4,8c1345a0-0e31-456c-8de4-5204807f72f9,0000-2E4F-3A93C4-006566AD,"https://view.protectedpdf.com/7QjMeR",Completed,Processing completed successfully
"Main Folder/IES Lighting Library/Z_Deprecated Standards Archive","LM-61-20","Version: 1",06/29/2026 19:06:37,,22cde7b7-24b4-4bac-96a0-54d7718c57f4,a1cfcae6-30e5-41cd-a7e6-d58fd70a26cf,0000-2E4F-3A93C5-006566AE,"https://view.protectedpdf.com/bDyQgU",Completed,Processing completed successfully
"Main Folder/IES Lighting Library/Z_Deprecated Standards Archive","LM-62-06","Version: 1",06/29/2026 19:06:37,,22cde7b7-24b4-4bac-96a0-54d7718c57f4,b601eee0-2589-4b66-b406-78f26134239e,0000-2E4F-3A93C6-006566AF,"https://view.protectedpdf.com/ybf9vZ",Completed,Processing completed successfully
"Main Folder/IES Lighting Library/Z_Deprecated Standards Archive","LM-62-20","Version: 1",06/29/2026 19:06:37,,22cde7b7-24b4-4bac-96a0-54d7718c57f4,9108f074-0895-47fb-b08c-9c70546ac447,0000-2E4F-3A93C7-006566B0,"https://view.protectedpdf.com/RYM8wK",Completed,Processing completed successfully
"Main Folder/IES Lighting Library/Z_Deprecated Standards Archive","LM-63-02_2015rev","Version: 1",06/29/2026 19:06:39,,22cde7b7-24b4-4bac-96a0-54d7718c57f4,b647a37b-77c0-434c-8c05-21c432d356fc,0000-2E4F-3A93CB-006566B4,"https://view.protectedpdf.com/PDwF3k",Completed,Processing completed successfully
"Main Folder/IES Lighting Library/Z_Deprecated Standards Archive","LM-63-19","Version: 1",06/29/2026 19:06:38,,22cde7b7-24b4-4bac-96a0-54d7718c57f4,95afc707-7f04-45bd-995b-571ff8b5b15b,0000-2E4F-3A93C9-006566B2,"https://view.protectedpdf.com/d7pXGQ",Completed,Processing completed successfully
"Main Folder/IES Lighting Library/Z_Deprecated Standards Archive","LM-65-14_final","Version: 1",06/29/2026 19:06:38,,22cde7b7-24b4-4bac-96a0-54d7718c57f4,e8909cf5-5200-4e65-956d-382e68794ea5,0000-2E4F-3A93C8-006566B1,"https://view.protectedpdf.com/Ryfn4x",Completed,Processing completed successfully
"Main Folder/IES Lighting Library/Z_Deprecated Standards Archive","LM-65-20","Version: 1",06/29/2026 19:06:38,,22cde7b7-24b4-4bac-96a0-54d7718c57f4,f6f6b6fd-0b9a-4306-a5a2-78d4ef05d33d,0000-2E4F-3A93CA-006566B3,"https://view.protectedpdf.com/eHTUnq",Completed,Processing completed successfully
"Main Folder/IES Lighting Library/Z_Deprecated Standards Archive","LM-66-14_final","Version: 1",06/29/2026 19:06:39,,22cde7b7-24b4-4bac-96a0-54d7718c57f4,11c030aa-d48b-4664-82fa-bbf542f373e0,0000-2E4F-3A93CC-006566B5,"https://view.protectedpdf.com/8VurxC",Completed,Processing completed successfully
"Main Folder/IES Lighting Library/Z_Deprecated Standards Archive","LM-66-20","Version: 1",06/29/2026 19:06:39,,22cde7b7-24b4-4bac-96a0-54d7718c57f4,1a98e173-5471-42de-ac52-6967e590360e,0000-2E4F-3A93CD-006566B6,"https://view.protectedpdf.com/CCv3jw",Completed,Processing completed successfully
"Main Folder/IES Lighting Library/Z_Deprecated Standards Archive","LM-67-94","Version: 1",06/29/2026 19:06:39,,22cde7b7-24b4-4bac-96a0-54d7718c57f4,f8887261-0d52-4d17-944c-fd0fb2aeabdf,0000-2E4F-3A93CE-006566B7,"https://view.protectedpdf.com/Jv9aXg",Completed,Processing completed successfully
"Main Folder/IES Lighting Library/Z_Deprecated Standards Archive","LM-71-14_final","Version: 1",06/29/2026 19:06:40,,22cde7b7-24b4-4bac-96a0-54d7718c57f4,6c186e3c-59a7-42f8-bc2a-f5ba725e0910,0000-2E4F-3A93CF-006566B8,"https://view.protectedpdf.com/3Uv3k4",Completed,Processing completed successfully
